objek wisata,ulasan, atraksi,amenitas,aksesibilitas
goa maharani,Lumayan bagus tp sayang kurus2 .mungkin pengaruh pandemi tak ada pengunjung,negatif,,
goa maharani,mantap tp hewanya kurang banyak,negatif,,
goa maharani,"Wisata edukasi yang cocok untuk anak"", bersih nyaman, petugas n pemandu jg ramah. Banyak  promosi untuk di bulan agustus. Banyaknya pengunjung jg terkendali sehingga aman pada masa pandemi seperti saat ini.",positif,positif,
goa maharani,Senang sekali mendapat pelanggan yang ramah dan menjadikan pelanggan setia,,,
goa maharani,"Banyak banget macam macam hewan , anak aku suka banget , tapi 1 yg mnurut ku perlu di tambahin yaitu akomodasi kendaraan di dalamnya , karena emang tempatnya luas bgt , dan seperti saya kmaren yg harus jalan sambil gendong anak itu sumpah ngos""an ,,,",positif,,negatif
goa maharani,"Nyaman, ramah anak. Banyak koleksi binatangnya. Bersih.",positif,positif,
goa maharani,"Cocok buat keluarga edukasi anak"" tentang hewan,tpi sayang harimaunya kyk ga keurus ga disedianin tmpat buat minum pas kesana",positif,negatif,
goa maharani,setuju...hewannya.banyak yg kurus..mungkin efek pandemi ya,negatif,,
goa maharani,Selain goa ada banyak hewan2 juga. jadi gak cepet bosen kalau cuma liat goa aja,positif,,
goa maharani,"Alhamdulillah... Hewan-hewan satwa terrawat dengan baik, sehat dan berkembang biak semua. Semoga tim Maharani Zoo diberikan kesehatan selalu. Aamiin...",positif,,
goa maharani,"Dulu hanya wisata goa saja, skrg udah ada hewannya",positif,,
goa maharani,"Sangat mengedukasi buat anak"" Saya terimakasih",positif,,
goa maharani,"Hi para petinggi lamongan Jatim, saya lihat di beberapa video terdapat Macan yg tidak diberi makan hingga terlalu kurus, tolongg agar pemilik dan management nya ditindak lanjuti. Saya sedih bgt melihatnya",negatif,,
goa maharani,"tolong diperhatikan untuk makanan para hewannya, saya liat video harimau yg sedang viral kenapa sangat kurus, kasian liatnyaaa, kalo memang tidak diurus lebih baik dilepaskan ke alam liar",negatif,,
goa maharani,"nek nggak niat buka kebun binatang mbok mending tutup aja, kasian hewan""nya yg pada gak keurus kelaparan dan kesiksa",negatif,,
goa maharani,Apakah betul harimau disitu Kurus kering kerontang? Di IG & FB lagi rame,negatif,,
goa maharani,Tolongg di gubris itu knp harimaunya kurusss bgt,negatif,,
goa maharani,Sangat puas dengan hewan2 nya,positif,,
goa maharani,Edukasi,positif,,
goa maharani,Good,,,
goa maharani,"Tempatnya bersih, hnya saja untuk hewan2nya belum lengkap",negatif,positif,
goa maharani,Tiket masukNya Agak Lumayan mahal,,,negatif
goa maharani,"parkir cukup luas, harga murah dan terjangkau",,positif,positif
goa maharani,Terlalu mahal untuk tiket masuk,,,negatif
goa maharani,"Tolong dong itu lgi viral harimau di situ kurus kering tinggal tulang tolong lah di rawat baik""

Sukur lah kalo harimau nya ga papa",negatif,,
goa maharani,Masih kurang lengkap Flora dan Fauna nya,negatif,,
goa maharani,Hewan e banyak,positif,,
goa maharani,"Tempat bagus adem edukasi anak
Tapi sayang musim libur parkiran penuh parkir",positif,negatif,
goa maharani,untuk hiburan dan edukasi tempatnya ok. harga terjangkau. tp gak boleh bawa makanan dan didalam makanan terbatas.,positif,negatif,positif
goa maharani,"Tiket masuk terjangkau, hewan lumayan lengkap",positif,,positif
goa maharani,"Hewan konservasi tergolong lengkap, di masa pandemi seperti ini ada diskon yg lumayan untuk harga tiketnya",positif,,positif
goa maharani,Cocok buat tambah pengetahuan,positif,,
goa maharani,"Tempatnya tertata rapi & sangat bersih
Koleksi2 binatangnya lengkap & terlihat di rawat dengan baik",positif,positif,
goa maharani,Tempat edukasi buat Anak....,positif,,
goa maharani,"Binatang2 dsna lumayan byk, ank2 suka&sng,sbg edukasi jg....",positif,,
goa maharani,Nice. Tapi hewannya agak berkurang ha,negatif,,
goa maharani,Sebagai sarana rekreasi sekaligus edukasi,positif,,
goa maharani,Wisata dengan edukasi buat anak².,positif,,
goa maharani,bagus sekali,,,
goa maharani,"Tempatnya nyaman ,indah ,dan seru",positif,positif,
goa maharani,Berasa lebih dekat dengan hewan,positif,,
goa maharani,koleksi binatang masih kurang lengkap,negatif,,
goa maharani,lumayan...,,,
goa maharani,Wahana bermain dan edukasi di wisata maharani,positif,,
goa maharani,Panas.... AC nya di matikan,,negatif,
goa maharani,Bagus,,,
goa maharani,Bagus dan indah tempatnya,positif,,
goa maharani,Seru dan menarik,positif,,
goa maharani,Bagus,,,
goa maharani,Bagus,,,
goa maharani,Menyenangkan,positif,,
goa maharani,Hewannya kurang lengkap dan kurang keurus,negatif,,
goa maharani,Maharani zoo ang goa lamongan,,,
goa maharani,Mantaaaaaap,,,
goa maharani,Tempat yg bugus untuk anak kecil bise mengenalkan wisata Kebun binatang dan alam.,positif,,
goa maharani,Cocok sekali untu anak2 belajar didunia luar,positif,,
goa maharani,"Tempatnya adem, binatang nya jg banyak, bisa berinteraksi langsung pula, gak nyesel deh dateng kesini, sarana edukasi untuk anak2 kita",positif,,
goa maharani,"Menjelajahi tempat ini, memberikan pengalaman baru untuk si kecil yang berada di usia golden age",positif,,
goa maharani,Keren tempatnya,positif,,
goa maharani,View nya bagus pas g ujan pula puas nginep 2hri di sini,positif,,
goa maharani,Goa maharani sudah lebih besar dan bersih,,positif,
goa maharani,Tempat yang baik untuk mengenalkan hewan kepada anak anak ...,positif,,
goa maharani,"Hewan karnivora nya diperbanyak lagi, saran untuk kandang yg kosong segera di isi spy pengunjung puas saat berkunjung..",negatif,,
goa maharani,"Bagus,, cocok banget buat hiburan anak anak",positif,,
goa maharani,"Sangat cocok buat edukasi anak², tempatnya myaman, harga tiket relatif murah",positif,,positif
goa maharani,Tempat wisata yg bagus cocok buat edukasi bagi anak anak,positif,,
goa maharani,Hiburan edukatif dan murah meriah untuk keluarhga,positif,,positif
goa maharani,Baik untuk anak2 rekomendid,positif,,
goa maharani,Tempat wisata dengan berbagai macam hewan cocok untuk anak-anak untuk memperkenalkan berbagai macam binatang,positif,,
goa maharani,Tempatnya bersih dan nyaman untuk anak-anak,,positif,
goa maharani,Tempatnya bersih dan banyak koleksi hewan langka,positif,positif,
goa maharani,Cocok untuk liburan anak-anak... Rekreasi sekolah. Edukasi tentang binatang.,positif,,
goa maharani,"Lokasi di lamongan utara
Dengan koleksi satwa yang cukup banyak dan bermacam
Lokasi dekat dengan wisata WBL",positif,,positif
goa maharani,Tempatnya bersih,,positif,
goa maharani,Asyik dan menyenangkan,positif,,
goa maharani,Hewan banyak dan juga ada goa,positif,,
goa maharani,Mantul..mantap betul,,,
goa maharani,Seru,,,
goa maharani,"Berkreasi...
Bisa mengenal berbagai satwa ( sarana edukasi, konservasi dan rekreasi )",positif,,
goa maharani,"Lama ndak kesini,udah makin banyak spot baru nya",positif,,
goa maharani,"Lama udah g mampir lagi,tp ceritanya seru banget.",,,
goa maharani,Mantap...edukasi + pengenalan tentang binatang buat yang punya anak balita,positif,,
goa maharani,Bagus untuk wisata,,,
goa maharani,Baww anak2 kesini lumayan buat edukasi,positif,,
goa maharani,Cocok buat wisata keluarga dan edukasi utk anak-anak,positif,,
goa maharani,"Tempat buat anak"" bermain melihat hewan",positif,,
goa maharani,Siap deh ah,,,
goa maharani, Fasilitas cukup memadai. Pelayanan ramah.,,positif,
goa maharani,Seru sekali....... Bisa berinteraksi langsung dengan hewan,positif,,
goa maharani,"Menariik, ada kombinasi satwa selain suasana goa yg fantasi",positif,,
goa maharani,"Bagus...tempatnya bersih, byk hiburan dan tempat bermain, pingin ke sana lg..",positif,positif,
goa maharani,Tempatnya sangat bagus dan bersih,,positif,
goa maharani,Bagus n bersih buat anak2 edukasi bgus,positif,positif,
goa maharani,"Nyaman bersih ramah,, dan harga tiket yg terjangkau ",,positif,positif
goa maharani,Menyenangkan dan pengen balik lg kesini,positif,,
goa maharani,Bagus luas dan eksotik,positif,,
goa maharani,Wahana esukasi buat anak2,positif,,
goa maharani,Recom banget,,,
goa maharani,Wisata Edukasi Buat anak2 tentang dunia binatang..,positif,,
goa maharani,Puas,,,
goa maharani,Sngat bagus,,,
goa maharani,"pemandanganya baguss
tempatnya terawat",positif,positif,
goa maharani,Tempat bagus,positif,,
goa maharani,rekomen untuk wisata edukasi anak,positif,,
goa maharani,Mantap,,,
goa maharani,nyaman untuk anak2,,positif,
goa maharani,Tempat wisata yang bersih dan nyaman,,positif,
goa maharani,Tempate enak hewan2 juga bermacam2,positif,,
goa maharani,OKE,,,
goa maharani,Edukasi untuk anak kecil bagus,positif,,
goa maharani,Seru sekali,,,
goa maharani,Bagus,,,
goa maharani,Tempat asik buat liburan keluarga,positif,,
goa maharani,"Fasilitas lengkap, tempat bersih",,positif,
goa maharani,berbagi,,,
goa maharani,tempat wisata yang bersih dan nyamam...,,positif,
goa maharani,Baguss,,,
goa maharani,Bagus,,,
goa maharani,Seneng dan bahagia,,,
goa maharani,Ada hewan,positif,,
goa maharani,Baguss,,,
goa maharani,Wahana wisata edukasi,positif,,
goa maharani,Sesuai untuk anak²,positif,,
goa maharani,Keseruan di lamongan sebelum wbl,,,
goa maharani,Mantap,,,
goa maharani,Tempat wisata+edukasi,positif,,
goa maharani,Bersih dan bagus,,positif,
goa maharani,Koleksi lumayan beragam,positif,,
goa maharani,Sukses,,,
goa maharani,Keren,,,
goa maharani,Bersih bagus,,positif,
goa maharani,Bagus murah,,,positif
goa maharani,kereen,,,
goa maharani,Bagus,,,
goa maharani,Bagus,,,
goa maharani,enak,,,
goa maharani,"Anak-anak suka melihat gua alam di mana Anda dapat melihat kelelawar dan berbagai binatang.
Agak sulit karena jaraknya dua jam dari Surabaya.",positif,,negatif
goa maharani,"Wisata yang biasa disebut dengan mazola form ini menyuguhkan pemandangan pantai utara pantai, di mana terdapat tumbuhan dan kebun binatang. Kebun binatang maharani juga dilengkapi dengan galeri binatang atau museum binatang. Tur ini juga mengingat pemandangan alam taman hewan gaitu",positif,,
goa maharani,"tempat yang sangat menyenangkan. Selain melihat binatang, kita juga bisa berfoto dengan binatang, melihat pertunjukan binatang, melukis topeng, dan terdapat gua yang terbentuk secara alami.
",positif,,
goa maharani,"Kebun Binatang Kecil tapi cukup bagus untuk menghabiskan waktu bersama anak-anak kita di sana. Memberi makan Jerapah dan Burung adalah kegiatan favorit saya di Kebun Binatang Maharani. Sesuatu yang sulit dilakukan di Kebun Binatang lain di Jawa Timur.
",positif,,
goa maharani,"Asyik dan senang belajar sambil bermain
",positif,,
goa maharani,"Gua Maharani merupakan salah satu wisata yang menakjubkan, terdapat banyak jenis binatang, dan disana juga menyuguhkan pemandangan yang begitu indah.
",positif,,
goa maharani,"Tempat terbaik untuk belajar tentang hewan dan menghabiskan liburan bagi mereka yang berada di Lamongan.
",positif,,
goa maharani,"Tempat yang bagus untuk memiliki akhir pekan
",positif,,
goa maharani,Ok,,,
goa maharani,"Tujuan yang bagus untuk seluruh keluarga, sebagian besar turis lokal
",positif,,
goa maharani,Tempat yang bagus untuk memperkenalkan hewan kepada anak-anak & keluarga,positif,,
goa maharani,"sangat menarik, banyak hewannya",positif,,
goa maharani,"Kebun binatang mini tapi koleksi hewannya lengkap
",positif,,
goa maharani,Tempanya pas untuk weekend bersama keluarga,positif,,
goa maharani,Mantaapp maszeeh,,,
goa maharani,"Tempat yang bagus untuk belajar untuk anak-anak.
",positif,,
alun alun," malem kelihatan kumuh & agak horror, karena beberapa lampu taman ada yang tidak dinyalakan (yang lagi dimabuk asmara sih OK² aja mungkin yaa )

Bianglalanya selama ini belum terlihat berfungsi..",negatif,negatif,
alun alun,"Pertama kali kesana itu cuaca kurang mendukung, baru duduk diayunan sebentar terus ngambil beberapa foto eh udah hujan deras tapi gapapa lah kapan kapan kesana lagi sama doi.
Banyak spot foto disana ada kincir angin besar hmm kalau di tempat saya namanya keranjang cinta gak tau kalau disana namanya apa, ada pesawat tni ad juga yang sempat saya ambil fotonya. Lalu ada bagungan yang mirip istana merdeka ekekek. Lorng yang penuh bunga juga ada meski belum sempat ambil foto karna udah hujan deras. Samping alun alun ada masjid jadi kalau yang muslim bisa solat disana atau sambil istirahat sdisana. Pinggiran alun"" banyak bapak"" penjual makanan kayak pentol dan teman""nya.
Kesana sendiri aja deh biar tau sendiri ada apa aja disana yak. Semoga saya bisa kesana lagi sama doi yang orang sana juga",positif,positif,
alun alun,"Taman alun-alun yang bagus dan menyenangkan, cocok untuk keluarga. Lokasinya strategis ada di jantung kota Lamongan. Dekat dengan kantor bupati dan masjid raya juga. Akses kemana-mana juga mudah. ",positif,,positif
alun alun,"Merupakan taman kota yang cocok untuk mengajak anak-anak. Banyak fasilitas permainan untuk anak-anak, namun banyak yang rusak. Ada juga wahana bianglala yang beroperasi untuk memanjakan pengunjung untuk melihat panorama kota Lamongan dari ketinggian.",positif,negatif,
alun alun,"Alun-alun dengan banyak fasilitas yang bisa digunakan, ada beberapa alat olahraga di sini sehingga bisa dipakai untuk berolahraga bersama keluarga, ada juga berbagai permainan yang bisa untuk membuat bahagia putra-putri kita. Hari Minggu sangat ramai dengan pengunjung karena ada banyak pedagang yang berjualan.",,positif,
alun alun,Lumayan lah kalau sedang singgah sebentar di Lamongan. Sayangnya beberapa hal masih kurang terawat terutama lantai keramik trotoar yang banyak yang pecah serta mungkin agak jarang disapu.,,negatif,
alun alun,"Pertama kali kesini, diajakin someone but no bf. Ini kota dia, hehe. Bianglala nya lg gk hidup jd gak bisa naik. Kapan-kapan main kesini lagi ya, btw alun-alun nya bagus",negatif,,
alun alun,"Bagus, bersih, tiap minggu pagi ada acara MinCe (Minggu Ceria) dan banyak penjual disekitar alun-alun.
Cocok untuk olahraga juga. Didekatnya ada Masjid Agung Lamongan.",positif,positif,
alun alun,Alun Alun Taman yg terletak di tengah Kota LAMONGAN.  sangat cocok utk bersantai  sama Keluarga.  Terutama anak kecil dgn berbagai permainan.,positif,,
alun alun,"Cocok untuk tempat maen anak2, untuk tempat parkirnya agak susah, permainannya sedikit ada yang sudah rusak",positif,negatif,
alun alun,"Banyak tanaman, sehingga membuat nyaman dan adapula wahana untuk anak anak sehingga cocok untuk refreshing keluarga di tengah kota",positif,positif,
alun alun,"Alun Alun yang cukup keren untuk jalan jalan bersama keluarga, ada biang lala yg saat lebaran ini masih gratis. Tempat berfoto yg cukup intagrameble ,pesawat ,gedung Pemkab yg megah ,juga tower kuno menjadi view yg menarik di alun alun Lamongan.",positif,,
alun alun,Alun2 bagus. Ada burung2 dan banyak permainan. Kren Skali ada biang Lala. Kebetulan tadi naik.bianglala gratis. Cuma di kasi tiket palsu ajah.burung banyak  dan tidak penakut,positif,,
alun alun,"Strategis. banyak pedagang kaki lima, ada cafe juga. Bisa makan steak, pempek.. Macem2 deh...
Harga lumayan terjangkau juga di salah satu cafenya",,positif,positif
alun alun,"Tempat hiburan mulai anak-anak sampai orang tua bs bersantai, berolahraga dll. Ditunjang dg prasarana yg memadai, dekat dg masjid agung Lamongan juga,wes pokoke Josh",,positif,
alun alun,"Tempatnya bagus,banyak mainan anak. Ada bianglala juga",positif,,
alun alun,Wah sekian lama baru melihat wajah alun2 lamongan yg baru seperti alun2 batu Malang.. ada keranjang gantung...dan fasilitas bermain lainya..anak2 seneng..murah meriah,positif,positif,
alun alun,"Menarik banget, ada berbagai macam alat bermain untuk anak anak, yang suka main outdoor anaknya, ajakin",positif,,
alun alun,"Salah satu tempat yg hampir tiap seminggu sekali kita kunjungi. Tempatnya nyaman buat santai..buat main anak2...apalagi kalo sore menjelang maghrib.

Tpi sayang,kesadaran pengunjung dalam menjaga kebersihannya kurang. Masih banyak yg buang sampah sembarangan.",positif,negatif,
alun alun,"Sangat bagus sekali... taman bermain anak lengkap sekali, ada biang lala juga yang megah, ada monumen pesawat juga. Ada pendopo juga, air mancur juga. Recommended banget lah buat mampir",positif,,
alun alun,Alun alunya semakin bagus. Banyak wifi gratisnya juga.,,positif,
alun alun,Alun-alunnya makin keren sekarang ada banyak mainan cocok untuk liburan bareng keluarga ya bestieee murah asyik jugaaa bahagiaaa,positif,,
alun alun,"Keren banget sih alun-alunnya. Banyak banget mainan untuk anak-anak, seperti ayunan, jungkat-jungkit, dll. Lalu ada bianglala nya juga, dan lampu warna warni.",positif,,
alun alun,"Kerennn. Perpaduan cahayanya keren. Masjidnya juga nyaman. Cocok banget buat yang belum pernah ke lamongan. Untuk sekadar nyari angin, atau foto2 tempat ini cocok. Parkiran murah, aman, dekat dengan alun2. Terlebih kuliner sekitar alun2 juga banyak. Kalo ke lamongan, wajib kesini pokoknya!",positif,positif,
